id,language,text
18023784886784196,pt,"guadiiio, eu tampouco sei nadar. amo o mar. remamoooos ben! sen descanso! vamoooooos síntese horizonte, vivindo cas ganas! parabéns a equipada "
18046282276592736,gl,contigo...amiga...eu tamén navegar.
18039660109714800,gl,e como remas ti
18042419101618212,gl,vémonos o sábado 
18112258447358524,gl,aló imos a pola roibén
18001919123343120,pt,avanti todo
18250753462236124,pt,xa che levarei na piragua 
18061168822501180,gl,amarradas 
18118343689339848,gl,"hai pouco tiven unha gran charla comigo na praia longa, en barreiros. a mar é sempre a miña maior forza, a orixe dos meus novos inicios e a quen berro cando teño que soltar iras "
17944902881768844,pt,equipassoooo
17874439992029822,pt,eu remo contigo 
17988714134544638,gl,"aquí outra que falou de remar sendo unha reina peixe porque nadar non sabía pero de remar sabemos moito e tamén das correntes. bracear á contra convértesnos noutra especie de nadadoras: sobreviventes que non se moven do sitio por amor y honestidade co que fan. parabén amiga, quéroche moito e ben."
17985013538432216,pt,e eu querida mer. non hai outro xeito.longa vida reina pez
18128465062334976,gl,"grazas, luis"
18033586504856760,gl,"igual o do set list é aplicable á xente que venhades. que logo se faltades, apréndoas pa nada"
18337830778109832,gl,"grazas, maría!"
17990085386343392,gl,ti si que es moi especial cara de queixiño 
18039089677536868,gl,estase moi ben nas rías baixas !!
18039886399627120,gl,graciñas polo traballo de parte dos que estamos fóra e non podemos axudar.
18045340195596988,gl,bo traballo luis! por queiruga hoxe houbo moito choio tamén
17869260899997694,pt,
17917897007850002,pt,"""esto é peor que o chapapote"" jaja"
17910229073831056,pt,um furro chulísimo
18009751472024036,gl,"que preciosidade, nas!  voces feitas unha para a outra "
18028512127900668,gl,eu xa entraba na categoría de senior e cachiball
18027209719786532,pt,esta proba é mortal!
17963400482710044,gl,parabéns compañeiro! 
18052198816588980,gl,parabéns! a min vaime prestar lelo  disfrutade moito desta creación fermosa!
17926066454846944,pt,"que ledicia, que lindo verte. parabéns!!!"
18013934696269564,gl,encántame 
18308585656177072,pt,este comentario é entre creepy e cuqui
17919564524888032,gl,"xa tocaba, tamén cho digo un bico, chuli!"
18014129411048598,gl,vai a páxina por día pa que che rinda algo jajajaja aperta e moitas grazas!!!!
18024497339053736,gl,"moitas grazas, xabier!"
18002886290408236,gl,moitas gracias
18044890021712272,pt,parabéns eric!
17849731062170862,gl,cheira a túa enerxia! o cheiro delicioso!!!!
18002478479389394,gl,onde se poden mercar?eu quería un..
18058956181486184,gl,que guaiiii! pois na túa libraría de confianza!
18012249323469320,gl,"pois non tardaréi moito,en sanxenxo están a vir un batallón de fodechinchos na semana santa .. e xa non saio da casa"
17870982801075020,pt,ánimo xd conste que é un álbum ilustrado pa pequeeees
18039284425755672,gl,dame igual! un libro semmmpre é un libro!! .. e ensiñolles os miniños do hospi
18028926175797064,pt,enhoraboa
18098533573366252,pt,eu quero un por favor. son neo falante e me encanta o que ti fas (espero escribir ben).
18129977968328688,gl,"moitas grazas, sara polas túas palabras e por facermo saber"
17950206638658504,gl,pois en ourense vino no :d
18039640033691976,pt,parabéns!
17854728936149672,pt,parabéns 
18071959006408672,pt,muitissimas graças por documentar que isto sucedeu 
18031155172608348,gl,aiaiaiai que me da vergoña escoitarmeeee jajaja drag para todes 
18386893390021424,gl,encantame o que di  sobre o expertismo e que mola pero que non é por ahí 
18091658590365232,pt,é k falou tam bem e dizendo umhas cousas taaaaam interessantes 
17899480343793456,pt,a melhor é k es a melhoooorrrrrr
17967409184561760,gl,estades os dous muy guapos 
18046481182531392,gl,bellísima maría 
18011291462185184,pt,hoje como sempre foi muito bonito. xigante mesmo!!!
18327169072129044,gl,que alegría!! o sábado máis !!!
17999332904248016,gl,gustame o programa!! de donde é o traxe maria?
18020924098992856,pt,que ben! o traxe é impresionante! é de
18026749228820192,gl,díxolle a pota ó cazo!
17982705266641416,gl,que mozo máis feitiño teño 
18141967954312228,pt,que paz me acaba de dar o vídeo 
17988098864441188,pt, obra e arte do
17889551159996442,gl,quén dixo eso.
18227140891262004,gl,espera que cheguemos nos......pero espera enough.........
18076070929389816,gl,qué bonito é o noso bosque autóctono! tan cambiante. contándonos o paso das estacións do ano 
17878692551937600,pt,"si, lamentablemente isto é un reducto pequeno"
17981623958441312,gl,qué cadela tan boa e tan bonita. unha verdadeira beleza.
17996625794172088,gl,un taque que me facía meu avó con bieiteiro e metialle dous frutos do loureiro como balas 
18003527015093736,gl,que fermoso verte xogar con ese máxico xoguete 
18283514656183832,gl,"nós chamámoslle ""estoque"" tamén  no reels que publiquei facéndoo escribíronme dicindo moitos outros."
17928744419669344,gl,"nós tamén lle chamamos ""estoque"""
18015789112839160,gl,"sii, eu taque e aínda esisten algúns xoguetes máis que me facía meu avó, pero non lembro como se fabrican. tes algunha información en papel sobre iso?"
17975204636339344,gl,sei que hai algún libriño que recolle xogos... pero neste caso non consultei bibliografía xa que é un coñecemento que me é propio e tradicional.
17905226336833106,gl,"fantástico, eu esquecin algún ou máis ben a forma de facelos, pero sempre quedará esa imaxe de meu avó mentres facía os xoguetes grabada e no corazón."
18080335975388208,gl,pero que lindoooooos 
18010070473903044,pt,"na escola faciamos a munición con papel,e o tirador con bolígrafos bic,pero o nome non me acordo"
17856689274024110,gl,"na zona de redondela chamámoslle ziquitraque e disparamos bólas de loureiro. a casca do froito de loureiro fai de lubricante. esa madeira que usas chamámoslle sabugueiro e o miolo que lle sacas é o que en experimentos de física de electricidade estática se se chama ""médula de saúco"""
17893346417820952,gl,por camos e chandebrito chámanlle “tracle”. un amigo do meu avó fixérame un moi pro. usaba unha barra de ferro ao roxo vivo para valeirar o interior. tiña un alcance que metía medo. usabamos lorbagas (as boliñas verdes do loureiro). grazas por achegarme estes recordos 
18385902424034688,pt,meu pai tamen nolos fixo cando eramos pequenos!! na cañiza chamamoslle trabucos!! gracias por compartilo
17979588416451140,gl, casa sitio o seu nome!!
18236591068232368,pt,"que máximo, obrigado pela partilha!!"
17974123133347656,gl,"fermoso vídeo, o meu avó ensinoume de novo a facelo, en cotobade chámaselle estoiro, e usábanse as ""margaridas"" que é como se lle chama as bolas das abrotias (asphodelus albus), moi habituais no monte en primavera. agradécese o traballo de recuperar estes xoguetes antes tan habituais."
18311438536109344,gl,"nós aos froitos das abrótegas chamámoslles ""bojas"" (bogas). grazas por compartir!"
18022701271676584,gl, encántame!!
18019129822741716,gl,grazas!
18100182457346920,gl,"e poñéndolle un corcho na punta, cun pequeno furado no medio, podes lanzar auga"
18010757998764956,gl,"grazas! con auga nunca o vira, hei probar!"
17995709984021300,gl,"por hernani (gipuzkoa) chamamoslle ""polosta""...de cativo fixome un o meu aitona(avó en euskera)"
17971420241410360,gl,"grazas por facelo saber! coñezo hernani, hai  días estiven nas festas de zikuñaga, de onde é un amigo meu"
17974219142341046,pt,son desa zona ainda que levo xa  anos por galiza
18006014977866324,gl,"meu avó tamén mas facía, eu xuraría que lle chamabamos bombardas"
18075662479395156,pt,"nos chamabamoslle tirafojas. faciamolo cas tuberías das bombona de butano que se cambiaban e os fontaneros tan limpos e pensando en nós tiraban pola aldea (como dato algo similar pasou onte, non e de fai lustros) e usabamos as sementes do loureiro e un pau. salían a toda hostia e doía moito. como che deran bailabas do doloe"
18305248462188100,pt,tiraboxas (tirabojas)
17975868392391964,gl,as boliñas da abrótega (asphodelus) tamén van ben
17848198122134616,pt,"no minho, portugal, chamávamos tiroque."
17918840879846266,gl,"en santo ourente, chámase taqueira."
18014502752319232,pt,"eu teño un,pero o tirador é de toxo e os balotes son os ghamóns."
17998596785216196,gl,aquí en corme chamámoslle tira ghamóns ou escopetas de boghas
18016959683484072,gl,"tamén meu avó me fixo pistolas de bieiteiro, mais non recordo como lles chamaba, eu ando en probas para facer un pistón de lume polo mesmo sistema"
18011909321465330,pt,moito mais bonito
18275425111162536,pt,"coma sempre, tócanos autoxestionarnos. debiamos aprender do noso poder..."
18003425399099808,gl,"igual as boliñas son moitas e pequechas, nós tamén somos !!!"
18096200383355600,pt,ben feito! pero é david fronte a golliat... sinto un gran sentimento de impotencia ao vervos...
17876024982011616,gl,vaia país!! graciñas!!
18047607025564780,pt,qué desastre!!y no aprendemos eh?
18018256327860264,pt,é case simbólico a verdade
17920230005837168,gl,"xa estaba fodida a cousa ...agora, máis e peor...sen comentarios."
18007316873490920,pt,non entendo que non este mais xente axudando
18408809773010072,pt,era o mínimo!
17934047981702324,pt,nesta praia deixámolas onde a bandeira para que as levasen
17851535397091460,pt,peneirando !
17898380201898830,pt,que ocurrente!
18029275978671836,pt,regalazo... na noite escura...
17953500644700286,gl,que traballo máis fermoso 
17994955487124166,pt,
17887140914891960,pt,"que bonito, guadi. "
17989275905424090,gl,hoxe compartino nas miñas redes i en novas do blog musicaengalego.
17978962493389738,gl,"xa me ten pasado contigo guadi, escoitarte e romper en emoción. “se me deixo”… acontece de novo. uf! que lindo todo "
18394157242061836,pt,precioso!!!
17920911611813840,pt,linda música e vídeo!
18015744388964912,pt,quero ua m!!
18243314407242552,pt,oliiii escreve-me por dm e conto-che como fazer!!!
18002997743324578,pt,"perdoa, som uma paleta do insta, nao tenho ideia de que é dm..."
17898007754855724,pt,ai perdoa que nom vira isto!!! por messagem privada 
18390566980044556,pt,euuuu eu eu eu!!!!
18005329153932048,pt,e no medio da poesía vexo os percebes nas pedras 
18002963962982568,gl,esa auga xa é melodía de por si 
17993579798466332,pt,"cedeira, precioso!!! "
17982978593316532,pt,sempre hai que volver a terra percebelleira.
17936927276753870,pt,
18270889654087568,pt,que fermosura!! 
18050752636575560,pt,como mola
18103064710376544,gl,é unha perfecta forma de vida...
17877751050002860,gl,alí te vexo
17842525947132116,gl,aii cantas mullerazas que enchedes a alma 
18040888759609268,gl,alí nos vemos para sentilo todo e máis convosco.
18169416829291696,pt,"e sería impensable todo iso, se non fóra por vós, as referentes e as que empezastes a cantar e facer país e industria"
17892241610881900,pt,alí nos vemos! 
18020583667772608,pt,"e tantas mais....sexamos sabedoras do que sementamos e da colleita que deixamos. sexamos conscientes sempre. guadi, foche e segues sendo facho  obrigada sempre "
17970670274647070,gl,o día do meu aniversario nº explosión de enerxía amorosa e étnica; cando viñeron o meu concello diluviou e non puiden ir. mireinas no porriño meses máis tarde nas probas de son. enferma de mais--crónica-- para un concerto enteiro.
18247948168175920,pt,vémonos está noite! por aí andaremos
17926778648802528,gl,certo qe con todas vós nada pode sair mal!!! un pracer poder disfrutalo!! hoxe no coliseum qedará a esencia que lle faltaba!!!!
17942200586760004,pt,parabéns pelo sucesso e trabalho! parabéns por cantar a língua nai de todos os galegos! obrigada por preservarem a língua do desaparecimento! viva a língua galega! viva a cultura e música galegas! vocês são as filhas amadas da galicia mágica! que  seja um ano de muita saúde e grandes músicas para vocês!
18009094589117812,pt,orgullosa de vós 
18132497701314068,pt,
18324914029101512,gl,"marabilla a que nos traes e a que vira. pra min es referente, como artista, como musica e como muller. feliz de poder seguirche, inda que sexa imposibel nesta paradoxa do que é a emigracion desfrutar da tua musica no merecido directo. unha aperta moi grande. agardando ao  de natal por mais."
17881245785921228,pt,faste querer é imposible non quererte
17995648709370768,gl,grazas
18011493607891044,pt,"ben e moito, moito e ben"
18026075344664952,pt,guadi galego indiscutivelmente alguém impar na música e cultura. saber estar com qualidade e sensibilidade
18016454587802788,gl,eu apuntome tamen 
17994590747365620,gl,en xaneiro 
17874577209004766,pt,amiga
18403195849059504,gl,querémoste ben e moito 
17878935431987504,gl,quérote
17982200231362524,gl,que che quero ben e tamén que me interesa o que nos contas 
18032020486660680,gl,e móvenos moito!! 
18008488991294090,pt,noooo! segundo pase!!
18048236269533904,pt,eu avisei…… parabéns!!!!
18036948346614416,pt,non pode ser......
18008880709918468,pt,vaise facer eterna a espera para pontevedra!!!  non chegamos a santiago. estamos desexosas de guadi!!! parabéns 
17878679138940000,pt, nin me deu tempo a enterarme 
18168773110292420,gl,brava!! pontevedra tampouco me queda mal.. 
18014401867981708,gl,ainda q vamos onde deas concerto en galicia. para cando te poderemos escoitar en ourense
18291983200178740,pt,pase na coru!! 
18039116899609072,gl,por favor outra data para santiago que xa non puiden coller entradas. e xa nos facía falta disfrutarche en directo. graciñas.
18319052230141736,gl,dúad entradas dispoñibles para que. ss queira.
17892899285919564,pt,así é e o humor nos fai resto!!!!
18043444390547068,gl," grazas por todo, guadi."
18011743591851500,pt,grazas guadi!! maxia compartir música contigo!! eres oro!!
17926279187696724,pt,"  a foto encantame, e as cantareiras nin te contó.....canta beleza xinta"
18022967167761976,pt,foi marabilloso  grazas por formar parte e arte!
18016211552105040,pt,quen nos dera estar en ... haberá algo que me queira dicir o meu subconsciente?? 
17849017110149000,pt,vamos galicia
17993979014364164,pt,precioso debuxo e preciosa a xúa!!
18178570936295724,pt,tiven boa escola
18107348809372172,gl,..nocilla e roupa rota por xogar... coma min
17933763980800148,gl, o dúo máis agresivo da tvg  un placer siempre 
18030963907798704,pt,"o pracer é meu!! aquí hai filón, eh? guapo!"
17879367519011184,gl, moi bo compañeiros! sodes uns artistazos! 
18409134055043124,pt,como molaaaaa amigo
18067722349469752,pt,"césar está feito un chavalín, da gusto velo"
18283083196081176,gl,como me gustas miña nena!!!!
18013314515034956,pt,efectivamente!
18387442687077276,gl,isto e surrealista!! o que as venda xa tera control das enfermedades que poden ter as galiñas. e increíble ter que notificar o número de galiñas e os metros que ten o galiñeiro. isto acaba co rural.
18030989269600056,pt,força!!
17915018669902248,pt,onde se pode conseguir? quero!
18425911942061296,gl,"noraboa, amoriño! que ben que saia esta fantasía "
17988555479429466,pt,"noraboaaa!  terei que mercalo, que isto vai ser ouro "
18037794859747424,gl,está de caminhoo!  seguro que á seguro que ha chegar!
18002199104234012,gl,que honra
18019375955079088,pt,librería con criterio onde as haxa
17962432559706290,pt,ohhh!! parabéns! que ganiñas de facernos con un!
18089034370416628,pt,foi un honor traballar contigo! ganas de telo xa nas mans!!
18427777102046624,gl,moitas grazas! de caminho :d
18342117061103448,gl,grazas mil!!
18010544846263424,pt,oh  eu aínda non o vin! desexando telo nas mans!  que guai foi a experiencia 
17878996749024300,gl,"oxalá estresarte máis e pronto jajaja unha aperta forte, iván!"
17870002677075128,pt,morroooooooooo!!! que ganas!
18042871372657696,gl,ganas xigantes de velo xa!  e anótoo para pedilo nalgunha biblio de bergantiños
17988662225423836,pt,eduardita. a tope
18012415856242020,pt,parabéns! tem mui pinta! muitas homenagens merece blanco-amor
17883173231961964,pt,"ohhhh, e está marabilla?"
18026597323826376,gl,"que alegría compartir colección contigo!  parabéns, ten unha pintaza! "
18292282285086136,pt,"co prolífico que eres, era difícil non coincidir! jajajajaja aperta e grazas :d"
18016116017484420,gl,"grazas, maría :)"
18043242976646952,pt,sorte a minha!
18021663170068240,gl,"moitas grazas, leo!"
18033701629733116,pt,"como me acorda a meu avó, canto el cesteou... ata o último momento "
17843939943128276,pt,que lindo
18409960573015232,pt,axúda-lhe luis!!! nao so é termar do !! hahaha 
17872511742019420,gl,xa fixen pero non me gravei!!
18123404707322856,pt,di-lhe ao teu avó que te filme 
17876756382006458,gl,"que aljen lle vote unha man a ese home, me cajón todo"
18011766988925896,pt,ohh! que arbore é a da base?
18331050004098512,pt,recórdame os documentais de eugenio monesma 
17992832216397616,pt,a verdadeira riquesa 
18096465679351628,gl,iso sí que é un verdadeiro agasallo de nadal!!!! disfrutar na mellor compaña do mundo!!!!!
18091121203397952,pt,preciosos!
17916855146791196,pt,que sorpresa 
17850925425137624,pt,non o viu vir ninguén 
18037613566736968,pt,"pois facendo un almorzo rico, grazas por preocuparte"
18048978763578628,pt,outravezserá nonhaitressencatro
17903252528942150,gl,"en xeral esta critica tamen pode ir vehiculizada a diferentes ""ferramentas"" k calquera estado usa para afianzar unha liña politica nun sistema capitalista. totalmente extrapolabel no k se denomia ""democracia"""
18064968613495476,pt,"é o momento de revelarse... ante as peaxes, ante a falta de gasto en educación e sanidade, ante os incendios, ante a falta de industria, ante a pranta de eucalipto...."
17880867761962728,pt,"o de "" pasa a galego "" é durísimo... quanto ódio e galegofobia, quanto dano nos estam fazendo a nossa língua"
18322225459189196,pt,autocrítica de que panoco? non si agora será culpa da esquerda ter un goberno manipulador composto por fascistas e criminais.
17999565542438950,gl,e aínda así hai quen o vota... andan cegos esparexidos pola terra
18338897335103832,pt,a nomina do meu pai é de vergoña.  anos no mesmo sitio para só ver a metade do soldo
17906441453927496,gl,este vídeo é propaganda politica (e tamén e demagoxia).
17851586706137714,pt,"pero se sempre gana o mesmo partido, mal vai cambiar eso"
17927621591747924,gl,"grazas, confucio"
18023352919856292,gl,tés unha cara de que che den unha paguiña os teus pais que estás ti pra falar de nada.
17955066101631708,gl,a moitos galegos non lle importa agradar quince días por un médico....por qué votaron a mesmo partido político.magoa
17985990647461862,gl,"que non saibas que o galego e o castelán derivan do latín é consecuencia dos recortes en educación. pero tranqui, do monolingüismo pódese saír  ánimo!"
17969983364554692,gl,"animote vir disfrutar. o mellor é estar con alguén unha madrugada esperando en urxencias  experiencia inolvidable, inmersión azul"
18015119558281688,gl,"por favor iluminame co teu halo informativo celestial, persoa sen cara"
17970682325535700,pt,"cando a peña da vergonza, e política"
18048487900592260,gl,"cando eso se paga con xente traballando e a esquimaldes a impostos xerando mais paro e política, cando dicides que hai que gastar  millons en atención primaria mentres a xunta gasta  e política e non ter nin puta idea de xestionar nada."
18002764025407860,gl,"poñer ao mesmo nivel os bens básicos e ""as miñas cousas"" é absolutamente audaz pola túa parte. non é o mesmo loitar porque haxa acceso público a atención psicolóxica que comprarme un sofá novo, un salva vidas o outro é un capricho"
17885101392013740,gl,"de feito é galego, non catalán. pero obviamente non saberías nin identificar a lingua que criticas. o teu odio inxustificado? tamén é política."
18005289215510818,pt,guapos feliz ano
18033558712753968,pt,"gosto do vosso programa. o que aconteceu ao bamboleio do senhor pinheiro? estava a ser giro, com a lúcia regueiro. beijinhos para vocês todos."
18026119471931868,gl,"que a nai da noiva fale así dun, que cv!"
18010919066207872,gl,pégase todo!
18326776111117168,gl,o ourensán máis majo e guapo que coñecín na miña life!
17850082845128068,pt,que guapo 
17883287346008660,gl,"grazas, grazas!"
17965704866667208,gl, ponlle media que vaille a parecer que está chea .
17964877781710250,pt,sempre positivo
18102139963379688,gl,pois dende logo!!!! e asi moit@s!! 
17857603716117702,gl,o progreso … boísimo dibuxo 
18037691044668204,pt,as gaivotas sempre a roubar
18023112472981616,gl,e que po que quedamos  galicia precisa un cambio 
18014634143495180,pt,o do partido popular é un escándalo absoluto!!!
18029845306883000,pt,"e foilles ben, que é o gracioso"
18384557182073280,gl,o mellor de todo é perder un debate q estaba amañado non se pode crer o nivel de &@ que hai no pp 
17977424264425508,gl,"podes contactar por aquí mesmo, ou en davila.com"
17858453330984200,gl, nós tamén navegar!
18101164288339160,pt,a gusto! eskerrik asko!! 
18391755112016868,gl,amoooooooooouri así é como eu te vexo. que ganas de subir a millóns as reproducións dese regalo 
18289965190176320,pt,jolin é k k sorte de mirada 
17859220032040452,pt,ti vicheeeeess? é a tua barbacoa por certo xd
18044511706481032,pt,aquela paellaaa
18035700961602064,gl,"maravilla de foto e de persoas, tanto a fotografa coma o fotografado"
17971277768689280,pt,jajajajaja é totalmente real
17975048336672340,gl,non sabía que me coñecías
18009129796997004,pt,que viva a plumaaaaa  queee tiaaa  queeee fetennnn
18026526679734568,pt,"que fakin chulada. eu non sei que está pasando este mes que solo sacades temazos, redios"
17996012561466944,pt,grazaaas  que lembranzaaaas
17999293760181756,gl,e melodía tradi das mulleres da alén 
17892682967917240,pt,podes incluir que esquecimos? baseado numha melodia de passodobre da além que cantavam orosia e alsira gil ramos e ólida diz ramos
18029465704629084,pt,como?
18297074533135784,pt,"ah sim, subim uns vídeos contando a minha experiência, que foi com algumha gente mui linda e com outra mui mala"
17866897326028292,gl,igualiño co video dos cajados pola bareixa
18001805738331416,gl,e ninjunha triste mencion o autor das imaxes. un pouco de respeto polo traballo dos demais. e como creadora de contido audiovisual deberias de entendelo un chisco mais…
18398199256051232,gl,"non o coñecia, grazas pola recomendación. botareille un ollo "
18014203987970746,pt,"se podes dime onde esta nomeado, porque eu non o vexo"
18029484928735160,pt,non entendo a que te refires.
18018827773768536,gl,"si algunhas imaxes son do seu traballo de . neste tipo de traballos recurrese ao found footage con traballo audiovisual preexistente. ao utilizar tantos de videos de tantas fontes non se realiza unha citacion directa senon unha documentacion das fuentes de archivo. se as imaxes pertencen a outros autores, se siguen vivos, semore pido permiso para utilizalas. se algunhas imaxes resultan de interes para outras persoas, teño documentados os autores e fontes, para poder dar a informacion e sinalar quenes son os autores das imaxes. asi mesmo, documento este traballo en investigacion, poren a hora de documentar no propio video para non ter que citar mais de  autores tan só cito os bancos de archivo."
18405267727052512,pt,"para falar mal a penha, fóra. toda a racom que poidas ter e info de interesse que deas perde o valor para mim se faltas a colegas por redes. nom vou entrar a discutir e calquera comentário que falte ao respeito pola minha parte será denunciado ou borrado. se queres conversar desde a calma, todo bemvindo."
18005908934486404,pt,graças pola explicaçom 
17961129974659254,gl, unha fantasía poder facelo. grazas!
18104623189344164,gl, moitas grazas !!! 
18021452312003792,gl,encántame! 
18020729591064292,gl,moitas grazas !!!
18259269841215408,pt,"si, no, xa falar co pp é como lavarlle a cabeza a un burro negro, é perder o tempo e o xabón "
18005821733158116,gl,e a que home escolleron para poñerlle nome ao cim???
17876117337047420,pt,padre feijóo
17970795464554708,gl,iso para nunca .teñen amnesia para o que lles comben!..
18067012885481496,gl,desexando que empecé xa!!!
18003596834516304,gl,queda moi pouquiño!! 
18032293399876736,pt, pois a brindar!!!!!
18018314392692280,pt,preciosas
17997272330120224,gl,"auténticas obras de arte , onde se poden adquirir?"
18011039411089646,gl,ala que bemmm
17990479703414686,pt,eu quero!!! 
18061438876467516,gl,xa estás tardando!!
17910900422781156,pt,preciosas!
17991104147193654,pt,impresionante 
18014863349275564,gl,igual que antes foron elas
18070450270469004,gl,poucos me gusta vexo eu aquí para o que acontece
18012148157471558,gl,graciñas por darnos visibilidade.
17923811348770116,pt,é o que ten disfrutar do votado 
17859962547104144,gl,sí. unha realidade moi cruda e dura
17906270387941076,gl,moitas grazas 
18018458476677216,pt,precioso .
17972032379404048,pt,"moi fermosa, nivel tope...coma sempre "
18392491498003100,pt,"preciosoooo, onde se poden mercar?"
17999107429924084,gl,o crossover definitivo unha vez máis 
18399485650038052,pt,preciosa!
18012457684845108,pt,preciosa
18241287886234072,gl,"boas! podes contactar conmigo por aquí mesmo ou en davila.com, grazas!"
17947887401597056,gl,¿qué é iso de que non te deixan ir ao froilán? que che alugo unha autocaravana para que te deixen entrar na troula lucense.
18027655693793396,pt,me encanta...
18007357742366216,gl,grazas luis! 
18016808951500056,pt,que marabilla 
17847462795170552,gl, unha conmoción 
17957350799735772,gl," moi bo!!!unha boa lembranza, esa canción é pegadiza"
18080194792379096,gl,"eu tamén son de bragas altas, querida"
18002087897029856,gl,"sempre chea. de vida. sempre baleira, para seguir enchéndonos do que nos fai únicas. a regra.. de medirnos, tamén a temos nós. tq gua!"
18005543626971056,pt,precioso
18009889024808060,pt,canto custa a lámina???
18003009809229224,pt,eu kero un 
18046128394559348,pt,eu tamen
18293560294181584,gl,que bo mola moito
17977433687618760,gl,libro-xoia coma sempre...
18006566704965668,pt,donde se pode comprar???
18287556064145512,pt,quero un deses!!!!!
18014165062977640,pt,gustariame como regalo
17880185600891904,gl,parabens polo teu traballo. unha aperta 
17997928904319144,pt,que lindooooo y que colorido
17914192319802856,pt,que cousa mais chula encántame 
18063772240430380,pt,que idioma intergalactigo se ha escapao esta? 
18010514161895586,gl,hui que leria… xa empezamos! o canal do rubio està à dereita. circulen e non mareen… graaaazaas!!! 
17978816132295728,gl,moitas grazas guadi
17984800592164078,pt,e qué farrapos de gaitas vai falar!
18108219046332424,gl,eres única. moitas grazas.
18054256102564368,gl,"eu pensaba que eran ocurrencias da xunta e non, vén mandadiño de madrid ( neses despachos saben muito de qué vai o rural)."
18324377293142560,pt,é cal é p problema?? hai algo que ocultar?? fai mais de un ano que se debe facer
18003166121415948,gl,"problema ningún, é por bromear co asunto"
18022473041102576,pt,mellor non se pode describir
18021412397031316,gl,o rural vai de pasar polo cu calquera norma. e non me digas que non o.coñezo!
17877423480036380,gl,puro amor e admiración pola nosa laura!!! e agradecemento infinito por tanto 
17914379705882678,gl,non vexo a ligazón...
18217379152281560,pt,non sei eu se despois da sesión nun barrizal quererán as partes participantes asumir o risco
18220515823280556,gl,un min de silencio por todos os paraugas que saíron hoxe á rúa 
18022477993960052,pt,"canta merda solto pola boca, carallo"
18026132296749304,pt,e non pares nunca! tq
18386291905051716,pt,opa!
17981063567222784,pt,polas faaaaaddaaas da província de pontevedra!! que lindoooo
17983154096374192,pt,graças a ti bb por ponher corpo e tenrura 
18011069419890956,pt,esta gente k é preciosaaaa
18041531719514224,pt,"me declaró fan number one... amei, que vontade de conhecervosgratidão por rolar este projecto com uma mensagem tão bonita"
17894797940806580,pt,encantoume moito!!! 
18216564424249476,gl,que ganiñas….
17887121075951404,gl,monzo.... ou de como chegár ao corazón como un vento do norte
18004463771495776,pt,cousa bonita deus
17890858970973952,pt,
17960029292716280,pt,pero é nazi ou non é nazi? 
18017279149935208,pt,"tia, non fagas spoiler que ese é o seguinte capi!!!!!"
18023695231964868,pt,a favor 
17888197976932756,gl,dime que lle vas votar ó pp sen dicirme que lle vas votar ó pp
17961544508602680,pt,como como?
18027819892686800,pt,morro de amor 
18038847244623128,pt,igualmente para todos vosotros
18002603984167160,gl, este formato tes que facelo para máis entrevistas que é moi bo!!! facemos un crow founding deses para pagarche a gasolina!!!!
17996014136295740,pt, ti está calada q sei que estrañas a furia presas ainda que che mande audios todos os días 
18222111031301896,gl,si pq coas voltas que dá pa atravesar seixalbo hai que mercarlle tamén un gps 
18019626284078912,gl,peeeero que fixestes coa nosa . ?
18049632220587788,gl, pa que me levades se sabedes como me poño 
18026356099908184,gl,"sen entroido nin cervexa, noa perde a cabesa!"
18320679805191300,gl,hai unha illa que ten carnavran... non é o mesmo pero....
18045340015617112,gl,"hahahah aiii que gana, vaime preparando a litera para o  ou f, pase lo que pase, preciso salitre q tampouco son tan de ourense"
17978042786509838,pt,"ufff, vou ter q comezar a aplicar tarifa parlamentar. acumulanseme as reservas!!! bueno, se non hai litera, facemosche sitio na dorna."
18036039604695204,pt,eu quero ir nese coche con vós!!!
17921016962854524,pt,pillado…….
17970733193649902,pt,grande!!
17916218681835252,pt,fermosaaaa! moitos parabéns a deica 
18011702120006704,gl,noraboa por eses !! 
17857260135072224,gl,moitas grazas lore!!!
18311010451184432,pt,que marabilla!moitas parabéns!!
18010628042033858,gl,grazas !!! unha aperta grande!!!
18027878707785060,pt,moitos parabéns!!! 
18243637888212468,gl,vas estar nalgún dos mercados de santiago??? parabéns! parece que foi onte!
18014793535982464,pt,"feliz aniversario, bonita "
18219939406248332,pt,parabéns iria! segue creando cousiñas tan bonitas 
18021746449895692,gl,"grazas irene! acórdaste daquela primeira aña con unha maleta e catro cousiñas? ímos ao mercado de nadal do concello, en carreira do conde do  ao  e en área central do  ao . "
17978205761442916,gl,moitas grazas amara!!! 
18313969762112128,gl,"grazas patri!  bueno...  e medio!!! que a estrea foi en primavera, pero gardamos as celebracións para estas datas que tiñamos máis tempo e as festas xa están feitas (re-apropiación cultural!)"
18215761420253844,gl,"acórdome ben, aínda teño os primeiros pendientes, os de mans con pandeireta!"
18297126502180456,pt,alégrome de que che guste !!!  
18019301299901572,pt,moitos parabéns!!!
18300354634133824,pt,"no canto de convidar a tarta, convidamos a un anaco de cada deica!! "
18069429037443848,pt,"super idea, andaremos atentas nesta casa rockeira!"
18059685055484756,gl,grazas !!!
17882083778876800,pt,os como
17997211148273756,pt,"este vai ser o ep do ano, non teño probas mais tampouco dúbidas "
