id,language,text
17999656217267728,pt,o mesmo
18011196263260714,pt,pontevedra noitesabertas galicia galiza orgullogalego trivial
17938011776795748,gl, á metade sería algo
17990327579614308,gl,si tiveramos  xa sería moito
18039051847660704,pt,subvencionado e pavimentado 
17906959196914562,gl,tamén iba subir o mar e logo...
18085285018418088,gl,"uns artistas do camuflaje, preciosa imaxe."
18022574819057832,pt,que preciosidade de foto 
17993868512570758,gl,patrimonio galego que hai que preservar coidalo como unha xolla do noso patrimonio galego parabens grazas 
18301674799196212,gl,moi dacordo!
17987607005448660,gl,"moitos recordos dos veraos da infancia. barriada de pescadores, praia de mogor, irmás..."
18039884179683256,gl,ahi un moi parecido na terra cha! 
17914225322808560,pt,onde carayo quero facer un live no tiktok
18059275723480648,pt,neve de marzo...neve lixeira! 
18336440575128504,gl,máis que carallo de xente...
17938930847696496,pt,asi é 
18022286111306324,gl,galicia meiga!!!!
18099083641378700,gl,galicia unboxing galiza orgullogalego galego
18023308786841888,pt,"kkkkkkkkkkkkkk pra un dos padroeiros da galícia, viva la libertad carvallo "
17933786990797000,pt,bravo!! vos sodes os verdadeiros ídolos.
18021578038972148,gl,"pois veña ánimo!, levo anos loitando contra esta doenza de nome tan suxestivo que asusta a calquera, o lupus; ademáis o dolquine, esta deixandome cegata"
18018054545106528,pt,veremos como chega a primaveira
18025142830909656,gl,"a explicación máis evidente é que somos a especie menos intelixente do universo, que somos capaces de jder todo o que nos sustenta (sen acritude terrícolas)"
17913511742885372,gl,"nada, nunha semana está nevando"
18006027626079192,pt,"cambio climático non será, claro?"
18073062901458780,gl,pois si non lle dades vós unha explicación..... 
18042755245619284,gl,"últimamente, pasa todolos anos..co perxuizo á agricultura , frutais,sobre todo..temos o que nos merecemos"
18031052941701536,pt,tampouco foi normal a chuvia infernal durante  días
17912906174910298,gl,"no  quedaron na rúa con múltiples débedas mais continuaron a loita e no  seguían pendentes de xuizo para cobrar as indemnizacións, mobilizándose igual que hai  e  anos, acudindo en bus todos os meses para reivindicar o seu. a algunha traballadora débenlle  millóns de pesetas. margarita ledo realizou o impresionante filme nación que trata precisamente a súa loita diario de pontevedra e concello de soutomaior"
17971782815683448,pt,"grazas a esas mulleres ,e outras como elas ,hoxe nos temos mais dereitos . sempre agradecida a todas elas . grazas."
18039380992706824,pt,acertadisima publicación!!  grazas as mulleres de pontesa por non cesar na sua loita.
17875014047999000,pt,"non soio pontesa,mohasa (coruxo), royal china, santa clara (estas no cabral) mulleres!!!"
18058040563552908,gl,"no !! pelexas entre sindicatos ccoo, ciga, ugt e o go,( iste último inda sigue na loita pra conseguir qte se lles pague todo a os seus) levaron ao pechen de todas as instalacions e moita xente sen cobrar o que se lles devia!!!"
17946139115786160,pt,"miña nai foi traballadora de pescanova, con  anos iva a xudar a sua nai a ""tirar da burra"" ... era a primeira de  irmans, nunca pudo ir a escola, pero o ser humán que a coñeceu, si vive, ainda é feliz de ver a sua tenrura, a sua sinxela mirada, a sua tristura por os que os pasan mal... o seu ser, tan perto, tan xeneroso... miña nai chámabase ángela! con razón! "
18425678455029964,gl,gracias por abrir o camiño 
17965734485592252,gl,"tan orgullosa das nosas mulleres galegas, sempre tivemos referentes incribles d loita nesta terra, non serán famosas fóra, pero para nós son o mellor exemplo. o mellor xeito de devolverllo sería pagándolles e deixalas que disfruten da sua merecida xubilación despois d anos de loita e de sacar as familias para adiante entre todas. moito temos que aprender."
18032765977882428,gl,"siii pero o xuiz xunto co abogado pecharon o caso e xa non se poido recurrir mais,a min  millons de ptas!!!! . €"
18098765011362688,pt,"mamá xa non está, dregrazadamente, pero vive nos meus recordos e no meu cor! "
18266694655228912,gl,moitas grazas 
17882958279011044,gl,galicia bandeira galiza vaca orgullogalego
18092624929403060,gl,"e se renovase o deseño, moita xente di que a cabeza mais que de vaca é de porco"
17917270694863316,gl,unha bandeira así cunha ovella de raza galega
18418258642029564,gl,orgullo galego 
18012600851029248,gl,aspiramos a un celta-depor-ferrol en primeira
17911503062824654,pt,hai que rezar
17996297813269476,pt,a boas horas mangas verdes!!!
17938860464790044,gl,mima o pepote en gciencia vaia crack 
18282803257092880,gl,prerrománicas. dúas veces: na figura e no texo
18034714780704776,pt,e dadesvos conta ahora levan anos tirando mierda no mar os mercantes e barcos que se aceites de engrasar maquinaria barcos fuel limpiar tanques etc aceites químicos bidons de plástico restos de redes cordas ferros etc e o que non se sabe cando se ve nas playas e porque o mar ta plagado
17892758984960888,gl,pero da igual que tea en china ou na india ou en alaska o final chega aquí tamen ou pensamos en conjunto ou esto e unha comedia nada mais .o negocio ecológico que aproveitan os de siempre
18196531744304384,gl,"segues pensando que é unha fake news, bulletto?"
18094418362390324,pt,iso é o que temos que cambiar!! 
17992783520359316,gl,"todo vos estorba e así está galicia, temos que marchar a fóra para poder gañarse a vida. despois, cando está o bng gobernando, non molesta. dicir que tamén contaminamos nós mesmos cos gases que expulsamos, facemos que aumente a temperatura dun lugsr cando hai moitas persoas coa nosa calor corporal ... deberían extinguirnos a todos? e fin!"
18126054076334856,gl,"tal como falas pareces ancap. dime, non estaría bo ter un estudio das externalidades negativas antes de decidir si é bo ou malo? pensas que se lles vai preguntar aos propietarios de fincas colindantes que terán q aguantar o mal olor e a contaminación si queren que este ali? crees que si estes propietarios denuncian a posterior a xustiza tomada polo estado vai facer algo? crees que os habitantes de pontevedra están de acordo coa concesión aumentada de forma ilegal polo pp á empresa ence? eu tamen son ancap pero as veces si que parece que en vez de principios tedes moitas ganas de defender millonarios."
17891899976918584,gl,"ti sabes que todo o qie di o video recolleo o dog, non? e se non sabes como funciona unha celulosa é teu problrma, non dos demais. isto non xenera traballo, destrue, porque iso francia, alemania e euskadk dixeron non a sua instalacion, pero ti sabea maos que ninguen. se tanto che gusta, pagaa do te u peto"
17954944598752740,gl,"mire, o que fala o vídeo non ten que ver co dog. vde polo que leo, debe ser un entendido na materia. xa que destrúe, dígame, cantas persoas traballan directa e indirectamente para a celulosa de pontevedra?? está a poñer vde exemplos de países que teñen esas empresas, deron emprego, diñeiro e agora cando lles pasa o tempo e xa non poden competir cos prezos e soldos do seu país veñen para onde lles sae máis barato e hai materia prima. pon exemplos de unha comunidade autónoma e de países ricos grazas precisamente a empresas como da que estamos a falar , vamos, que dan traballo e xeneran riqueza. pero aquí, estorbanos todo: piscifactorías, celulosas, centrais térmicas, carbón... e mire, si hai inversión pública tamén é diñeiro meu así que, estou pagando do meu peto. e vde cando un familiar, amigo ou incluso vde mesmo se beneficie non o recoñecerá."
18050828431598528,gl,"vexome na obriga de puntualizarche algo sobre este comentario. ao pais vasco vaille moi ben tes razon, por que a politica dese pais e de dereitas vinculada ao antigo rexime (feudalismo). ei de lembrar que o lema do pnv e ""dios, rey y leyes viejas"" e como carlistas que son, non cren no estado e, polo tanto, son anarquistas capitalistas e de libre mercado"
18041254270710248,gl,"ser nacionalista ou rexionalista e ser de dereitas, iso e o que quero decir. a forza en galicia que engloba esta corrente, pese a que vai sorprender, é o pp e non o bng. o bloque tempo hai que elixiu a rama estatalista. e con isto non estou amosando a miña inclinacion politica, probablemente non haia partido ningun hoxe en dia que me represente. como ben dixo outra persoa que falou, son anarquista. un saudo e bo finde"
17873701521061444,gl,a galicia que rueda...
18024882211993192,gl,"a normativa eurppea é que esta empresa foi denunciada por contsminacion reiterada no tajo, lrvada ao parlamento europeo e que euskadi, francia e suiza rexeitaron instalala. alguns vivides no mundo da piruleta"
18036839590681200,pt,"a min no me mires, eu votei por kodos..."
18006967196075636,gl,lobo mariño? 
18011532059491516,pt,que preciosidade 
18317790058189400,pt,vese que non viches muitos documentales 
18015407080898428,gl,"pois a min pareceme unha foca sen dúbida, non ten orellas e os lobos mariños non viven en europa"
18295501918155608,gl,"as orellas eran o que lle estaba buscando eu tamén, estou dacordo en que non é un lobo mariño"
17975545691648312,gl,"se fas zoom la fotografía olharas que ten orelhas máis outra característica do lobo mariño e a de ter pelaxe ás focas non tenhen,e certo que non quedan moitos na europa mais non e certo que non existan no mediterráneo central, no adriático, no golfo de kvarner na croacia, estiman se duas colonias,tampouco temos focas nas nosas costas máis todos os anos chegan unhas cantas seguindo os nossos pesqueiros que baixan da irlanda."
18076179601445924,gl,imos ver... a maioría das focas si teñen pelaxe e en segundo lugar e máis importante os lobos mariños viven no pacífico norte e nas costas sur de sudamérica... para que un lobo mariño aparezca en galicia ten que desviarse uns . km... non é posibel
18004464818467872,gl,"ás focas teñen pelaxe nunha fase temprana cando son cativas,isto fica lonxe de ser un especime novo,tampouco as candorcas ficaban muito tempo na galiza máis agora adentranse nas rias,o mundo fica cheo de cousas cando menos imposibels,e mais neste contexto de cambio climático irmao"
18114446050352752,pt,pobriño
17977320983502836,pt,non escaparía da casa dos peixes?
18014660102114956,gl,todas as focas teñen pelaxe. pensas que o gris é a pel?
18252279403215512,gl,penso que é unha foca gris pero non son experta
18043483555612896,gl,“lobo mariño” é a tradución de “foca gris” (halichoerus grypus) en galego 
17889581207976082,pt,lobo mariño. hai un comentario mais arriba de q fala diso
18005749127083812,gl,lobo mariño en galego
18257178622228392,gl,lobo mariño é otro bicho 
18079980634433336,pt,uy! ano de arousa pasa a chamarse pelets de arousa?
17986486745380902,gl,das  toneladas canto se recolleu xa 
18009110447325584,gl,nós hoxe en areas (sanxenxo) inda recollimos pellets.
18015864485119392,pt,e a bandeira de fondo dourado co dragón verde e o león vermello??
18049149667586680,pt,"eram  cálices polas  dioceses? braga, lugo e astorga?"
17897423249954962,pt,é mais bonito que o moderno
18001747874172180,gl,"disque a primeira representación heráldica anterior ao graal é o león púrpura dos reis de galicia, que despois pasou a legio (león) por confusión co topónimo."
17851636683119976,pt,encantanme este tipo de artigos
18035827171702264,gl,reino suevo de galicia ( - )
18041799280651536,pt,"si, mais nom se conhece como era exactamente, tristemente... a que suponho ti e eu veriamos tenho entendido é umha reconstrução (moi bela, por certo), usando o gran dragão da bandeira dos irmãos galeses"
18012752144485900,gl,pois a verdade e que non teño nin idea pero xa que o dis voume informar. grazas
18048670702592808,pt,abofé
18413585908055124,pt,"muito parecido com o ""vira"" português."
18297684640197504,gl,encántame!
17992551062544640,pt,quero vc dançando igual 
18021880976060016,gl,que divino ! que huevos que son !
18006978965112778,pt,falou de iluminada a parv de turno
17906976038928140,pt,qué belleza! 
18009721361254012,gl,miña 
18050306332583636,pt,o paradiso
18022983190990532,pt,estou indooooo 
17930760299734446,pt,está cerca de mos?
18041811508733484,pt,a  horas
17999527796410148,pt,querida galiza. portugal adoro a
17991747011561374,pt,bonitos os ancares... inconfundibles
18411582850021540,gl,"xa o sei, pero que naide se da conta da ironía,"
17877830252984180,gl,estou lexos e non conoso a mayoría dos lugares pero igual os quero
18398532604065640,pt,"xa que modificades os sufixos ao voso albedrío, refirámonos a provincia romana seguindo os vosos modismos: gallaeza; ridículo, verdade?"
18225410146262316,pt,linda a minha terra e dos meus ancestrais 
18014188664182932,pt,cal hai modificado?
18118128193352380,gl,preciosa galicia 
17984938784632716,pt,"eu son galego, e no e galiza e galicia, o outro e un invento de enfermos mentales"
18055573792504008,gl,mira o estatuto de autonomía a ver que nome ten 
17933828072724552,gl,galicia rianxo orgullogalego galiza negocio empresa
17921826860854100,gl,bonitiños os carruseis !!!
18035351809707016,pt,o galego é a mellor fala do mundo.
18253861462170308,pt,estou namorando desta mulher 
18003294722131628,gl,"vexo a cebolla, si! cando explico historia da lingua, sempre a comparo cunha lasaña, tamén coas súas capiñas."
18213481156274264,pt,cebola 
18017012735085376,gl,q rabia me da a penha do galego normativo
17947518143768924,gl,e do portugués non dos nada?
17846395194163394,pt,dende salamanca!! sodes fantásticos!!
18025468252946720,gl,"borxiñaa, agora dende catalunya! con amor, sempre en galiza!"
17942939384790408,pt,compostela 
17876787297042472,pt,vizinho de baixo
18062083342507632,gl,ourense
18109554505366600,gl,"óla! saudovos desde cuba. son bisneto de galego, amo a cultura galega , gosto moito de falar galego, e galiza estará sempre no corazón. moitas grazas á vos! "
18079087972445848,gl,"concello de vilaboa, en pontevedra!"
17997893675300808,gl,"galega de pura cepa, dende suiza"
18008846747098052,gl,"dende beasain, gipuzkoa. meus pais son galegos e moito orgullo pola nosa terriña"
18003920162186812,gl,dende o barco de valdeorras ourense
18002448008395098,pt,dende ribeira
18425136856011496,pt,"nova friburgo - rio de janeiro - brasil admiro muito a cultura galega, especialmente a música. minha família, araújo, tem origem norte de portugal/galicia."
18274773568166316,pt,"segundo a tvg, foi rueda que fixo posible este cambio nas correntes. incluso meteuse el mesmo no mar para move-lo auga."
18016262468091580,gl,si como cando fora do prestige…tamen se alexaba da costa
18075227095409928,gl,pero iso é bo ou malo? que organismos van a sufrir a súa presenza? qué vai ocurrir cando volte para a costa outra vez..... ciclicamente.....
17909754506896716,gl,e non será outra mentira do pp xa que están as eleccións a volta da esquina.....
17938282712683980,pt,"ah bueno ,morto o can ....pa eles xa está arranxado"
18015702242302432,gl,"isto entendo que é boa nova para galicia, o seu medio e a súa economía hoxe, pero pensar nesas boliñas xa totalmente espalladas polo atlántico para sempre, chegando a todas as costas por séculos…dá arrepíos."
18022798585806840,gl,"o tamanho da mancha de plásticos mete medo..qué mágoa máis grande, canto desgraciamos o planeta.."
18021909028807148,gl,así tampouco se soluciona nada
18331679446101648,pt,lémbrame a cando en futurama esquivan a bola de lixo usando outra “xa para os seguintes”
18047497303573680,gl,"seguramente os “pellets” que aparecen na costa tarraconense desde hai varios anos tamén é culpa do pp. cousas que pasan. o preocupante é que soamente interesan estes acontecementos se se pode tirar rédito político. curiosamente as praias de galicia están cheas de cabichas máis contaminantes, pero esas non atraen a candidatos autonómicos. cousas."
17996124128390612,pt,pois non parecen boas noticias.. mais plásticos que non se van poder recuperar e sacar da auga
18009180590272324,gl,pois mal tamen!! hai que sacalos da agua!
18059001577502428,gl,"todos sabemos que é moteiro, grazas ao amigo landpodre. di a lenda que colleu unha moto de auga e plantouse no medio do mar a a afasta-las correntes "
18255839218228408,gl,pois a ver agora quen os recolle. casi que prefería que chegaran e recoller en terra
18138258985313880,gl,"a ver se outra vez vai ser de aznar, como cando o do prestige, como era o que gobernaba o país...neste caso o que goberna o país non a ten"
17914626503856314,gl,tena o goberno central e a xunta por non activar estado alarma...ou non ten ninguna responsabilidades ló?? ..
17911749023893902,gl,"como gobernantes teñen parte de culpa todos eles, pero a min pareceme que a cousa anda un pouco desequilibrada"
18250466155209128,gl,e poders dicir que co prestige o pp fixo ben claro! 
18407293444039904,pt,"estaba a falar deste caso concreto, pareceme que a culpa está descompensada, polo prestige xa pagou aznar, tivera a culpa ou non"
18008857391040556,gl,"cando un partido recorta no teu dereito mais valioso como é ter unha a sanidade pública ...mal imos! se non lles importan que non haxa médicos, especialistas,cunhas listas de espera impresionantes,sen pediatras,tirqd@s horas e horas nas camillas dos corredores de urxencias,mentras pechan plantas por non contratar,etc..etc..etc.. .pensas?? qué lles importamos por otras cousas? nada! unha mafia.."
18024046771934528,gl,"aznar?? ese home que nos meteu nunha guerra ,mintindo? por lamberlle os zapatos o presidente yanqui?de verdade... qué ainda o defendedes? ..pensó,as veces,que miña avoa tiña razón no de que agora a comida ,droga a xente"
18299625193179896,gl,"home, un barco fai unha desgracia nas nosas costas e a culpa é únicamente do goberno central, sucede a finais de  que un barco perde a sus carga enmerdando as nosas costas pero agora a culpa é exclusivamente do goberno autonomico...pareceme a min que si, que a droga da comida afectanos a todas e todos, ¿onde esta o baremo ahí, por favor?"
18029833279700648,gl,tí ó teu! desexoche moita saúde! e sigue defendendo a morte a quen ti non lle importas nada! .e coidado co karma
17961608810701176,gl,onte débora ciencia deu moita vergoña no programa de kiko novoa . propaganda para o pp no programa d ciencia 
18024456667908356,pt,"pois eso e o que quere, afastar o problema...."
18047448778572444,gl,"e que agora xa empezaron a seguinte fase da manipulación, dicindo que xa estaba xunta traballando, que o mellor había problemas o principio pero que xa non os hai e que agora xa chegan menos pellets. e ala, a outra cousa. eles queren que morra o conto antes das eleccións se é posible, ou que se dofumine o máximo posíbel"
17985583307401816,gl,"ninguén dixo que a culpa do vertido sexa da xunta, iso é terxiversar as palabras. o que sentou mal a moitos cidadáns foi a tardanza en actuar, e que tras  semanas chegando boliñas á costa, coas rrss fervendo polo tema e noticias en moitos medios, ter que escoitar a todo un conselleiro do mar dicir que eles non sabian nada porque madrid non lles avisou. iso é tentar escorrer o vulto descaradamente, e diso é do que se queixa moita xente."
18045102307608724,gl,"malas novas, se a granza vai cara mar aberto vaise espallar e vai ser moito máis difícil (senon imposible) de recuperar"
18013896349997606,gl,"isso de reino de león, nom sei eu... nas cónicas ""árabes"" da época fala de medina leonis, capital de galicia [] (num periodo anterior, certo), e logo fálase de fernando i 'domus fernandus princeps super omnem galletiam' [], e fernando ii ""coñecido nos anales camaracenses como emperador de galicia"", que posuía os títulos de rei de galicia e (também certo) rei de león... a parte, nom estivo a coroa galega vixente ata o ? por isso me pregunto de onde sae o mapa no que se oculta a existencia do reino de galicia nos séculos xiv e xv, especialmente com exemplos coma coma o de xoán de gante, que foi rei de galicia do  ó ... [] https://books.google.es/books?id=kdqhauwphcc&pg=pa&dq=medina+leionis&hl=en&ei=xttftktiasjafkisbw&sa=x&oi=book_result&ct=result&redir_esc=yv=onepage&q=medina%leionis&f=false [] https://gl.wikipedia.org/wiki/reino_de_galiciacite_note-"
18025555651810976,gl,"españa é un invento decimonónico e non existía hai  anos, nin  nin . superádeo, tempo tivestes."
18083516086410768,gl,non teñen vergoña estes da xunta
18278752063094648,pt,que fai a xunta? .... marear!?
18031790158763624,pt,"os pellets das praias, remataran nos vertedoiros no monte. "
17898309830946416,gl,"a xunta é responsábel deste desastre. se dende o principio se puxera a traballar, isto non iría a máis."
17977335230641358,pt,"a xunta.....a velas vir!!!, como sempre"
17849503905129002,gl,cómo non! igual que fixeron coa xestión das faixas de incendios e outras mil competencias máis. son tan incompetentes e ineficaces que teñen que delegar as súas competencias en entes de menor capacidade económica e recursos coma os concellos. nom hai naide ao timón da xunta. o barco vai so camiño de estampinarse.
18028161445723932,pt,"home, hasta donde eu sei a xunta non está a facer nada, bueno si, está dando noxo."
17953951955717516,gl,"poden decir o que queiran, hai que ver as praias, roqueiros e os fondos mariños, deixen de decir tonterías, non teñen nin idea do desastre ecolóxico que temos, grazas ós incapacitados da xunta de galiza"
18097066375375868,gl,hai que botalos da xunta xa!!
18021443500816776,gl,urxe botalos xa fora da xunta
18000603737368982,gl,pois o resto..deixar diante de calquera sede da xunta...
18019868194987420,pt,faixas secundarias concellos primarias é terciarias xunta mediante seaga
18019085129057676,gl,pero antes as faixas secundarias tamén as xestionaba a xunta e pasóullelas aos concellos mediante unha reforma lexislativa.
17994329021280320,gl,a xunta como siempre.e maioria absoluta van ter .
18000167666173524,gl,pode algunha empresa aproveitarse e usala? impresión d quizá?? non me linchen é só pregunta
17880285462022384,gl,algún link para ver dragón ball ?
18420154540006144,gl,atravesei unha nube brillante (atravesei) o meu corpo tinguiuse de moitas cores distintas...
17927900582749312,pt,"non nacerá outro toriyama, o goku e a arale son irrepetibles "
17852021130124288,pt,parte moi importante da nosa infancia e/ou xuventude
18027422749939936,gl,"todo o que nos ensinou: “ser boas persoas e loitadoras, ten a súa recompensa positiva “"
18105847180346092,pt,songoku (e os tradutores e dobradores) fixo mais polo galego que a xunta nos últimos  anos.
17986509416468080,gl,aínda q me devoreee (!)
17991598079580048,gl,"pa min solo hay unha rosalia.....pour outeo lado encantame moito o teu contido,por favor non pares."
18251213311174580,gl,"rosalía so hai unha, a outra aprobeitouse, de feito eporca o nome facendo o mongol, polo menos fixera algo artístico, a arte e expresión o dela e de prapoucos"
17993147411303040,gl,os que poden coller en toda ria collen nun caldeiro pequeno
17996007767246120,gl,uf pois a ver si a cofradía de pescadores baixa á praia un día destes a recoller tamén os restos de redes cordas e nasas que aparecen a diario e son igual de perxudiciais para os ecosistemas que un vertido puntual de pellets 
18046189567584708,gl,"dillo aquí que o do pellet é un bulo, se tes coraxe"
17944849667765016,gl,la coruña ? en serio ? e inda por riba falando en galego
17970854234662242,pt,moitas cousas k non sabia
18016610042089516,pt,"fernando o magno, que?"
17989057079339162,pt,un falho teno calquera mulher
18010401269494284,gl,bueno moi altomedieval no século xiii non podía ser
17913010892794180,gl,pero moi interesante o post
18039510997583136,pt,"home, chamandote ladyplayitad, non creo que sexas a mais indicada pra facer esa crítica"
18062363200493184,pt,"trabuqueime, ladyplayitas"
18013529153293368,pt,parabéns por estos videos!! que grande história temos e que pouco a conhecemos
18113086426317096,gl,"foi o mellor gobernante de galicia. repobou extremadura con xentes de galicia, fundou a universidade de salamanca, onde se falaba o galego. parte da día crianza estivo ligada a ribadavia, no castelo de castro da veiga. a él debémoslle o tombo das viñas de ribadavia, feito en galego, un documento único no mundo, no que delimita a principal zona vitícola de galicia, nunha descripción detallada de viñas e adega que aínda hoxe existen no ribeiro. un dos primeiros documentos que delimitan unha rexión vitícola de calidade no mundo. con tres ou catro reis coma él hoxe galicia sería unha grande nación."
17923754009750408,gl,"esas ""de león"" non foron as primeiras de europa (tenho pra min que algunha cousa haberían de dicir os islandeses a ese respecto)...mais tampouco desta península: houbo outras anteriormente convocadas en tui"
18095641954382156,pt,mais videos así! 
18022226149807392,gl,nos  andaban por algunhas praias
18330438325105404,gl,"ben, entón alguén debería de dicirlle aos da xunta que deixen de enganar á xente"
17906706152907984,gl,"canta merda xunta! son tóxicos, todo plástico é tóxico. alguén debería de dimitir nesa consellería, como mínimo."
17926748258733454,pt,seguramente 
18408971626052964,pt,os inútiles da xunta do pp mentindo e ocultando a verdade (botándolle a culpa a outros) 
17945082794763350,pt,"a xunta mal a industria fatal, as persoas non se conciencian as praias cheas de todo tipo de merda plástico, latas. pilas, etc."
18031703089802040,gl,xa sabemos a quén non votar
18074091979453896,gl,"non , en galicia nunca dimite nadie. están pegados con loctite á silla. cultura popular"
18016842422063080,gl,"distinto, pero outro prestixe, pode ser un problema moi gordo que só está despuntando, e ninguén máis que os particulares, están facendo nada"
18116960548340592,gl,"pero, cal é a composición dos pellets?? os polímeros poden ser moi diferentes non?"
18015283700090508,gl,pois se non é tóxico para os humanos xa poden vir desde o consello da xunta a comelo a culleradas. ó mellor ten lactobacillus....
18011383541141382,gl,e canta s mariñeiros/mariscadores están a recoller pellets cos voluntarios? nin o % como no prestige (agás os mariñeiros da arousa)
17893267325944792,gl,"unha desastre a verdade, hai que controlar mais todas esas mercancías que veñen polo mar a moreas e hai que invertir en limpiar as praias, o pp está sudando a un mes das eleccions eso sí tamen cantas casualidades e balons de aires ten a esquerda siempre "
18008653826191568,gl,"eso e so pa asociacions e politica, ahi seguro que nn falta ningunha."
17864610975063888,gl,"tampuco, pero menos ó pp"
17898929630931388,gl,"bng, a esquerda que máis forza ten en éstas eleccións e que pode por o psoe a mirar a esquerda ."
18410552791013000,pt,"non te vou obrigar, pero se non querer que o pp siga no poder outro dez anos... alá ti"
17898981215933198,pt,"refireste a ese bng, o mesmo que por contaminar querian sacar a ence de pontevedra. querian, digo, porque parece que de repente deixou de contaminar. mira ti"
18037405648637880,gl,"poñen que son da universidade, pero non a súa especialidade... na universidade tamén estiveron os de económicas e disto nin papa..."
18018191740971384,gl,"eu penso que se deben contrastar distintas disciplinas como química e bioloxía, non por individual... porque poden non ser tóxicos a nivel químico pero si facer dano ás especies ao inxerilos a nivel biolóxico"
18015868229038292,gl,"desde logo, non actuar... non me parece unha solución"
17980816559472454,gl,decide algunha verdade
18214816606282116,pt,por incompetencia e mirar para outro lado
18239645599216240,pt,mexan por nós…
18046723516576544,gl,"e a xunta activa o nivel , pero non especifica os medios qué necesita..despóis sae rueda dicindo que queren que o governo limpe dende o mar, cando nunha carta ós concellos lles di que imposible facer iso...cantinflas e os irmáns marx gobernan galicia"
18408774073040036,gl,e que é de guasa
18083713306421180,gl,pois os neumáticos triturados e o que botan nos campos de fútbol sintético… como sempre acordamonos tarde da natureza…
18029433349700660,gl,"sen esquecer as toneladas de pneumáticos que van quedando nas estradas galegas cada ano, que coas choivas pasan á terra e daí volta para nós, somos os seres máis autodestructivos que hai."
17994543557525306,gl,"a verdade é que algúns medios e persoeiros que tiña por serios, están quedando como o carall. semella que ningunha persoa se dignou a dar un paseo polas praias, especialmente no inverno, para darse conta de que este incidente e unha gota nun mar de contaminación. neumáticos, botellas, redes... toneladas e toneladas de trapallada que xa hai no mar, por non falar dos sentinazos (que teño visto hasta frailecillos morrendo en louro), e todo o mundo a falar do toconao como se fose a pior catástrofe ambiental dende o prestige. ogallá so as  ou  toneladas de mercancía que botou ao mar fosen as únicas que afectasen a galicia e ao mundo."
18404874445024912,gl,cantas cousas que non sabemos que pasan no mar...
18406264873003044,pt,todo é un suma e segue… o único que importa é o capitalismo
18169869736291000,gl,estar infrarepresentado dentro da ia semella máis un beneficio que un perxuicio.
18047309200515740,gl,grazas a laura filloy polo artigo contando o noso traballo dun xeito tan ameno!!
18088591003402892,pt,chat gpt xa fala galego e é de código aberto
18049502206496808,pt,"chat gpt fala galego, non entendo moi ben a diferenza"
17913275537797362,gl,unha aperta de parte dos vosos primos/irmáns do outro lado do galleiro (mudados e perriñas) 
18012161852019960,gl,"agora si, grazas"
17885693960977296,gl,"xuntar acuicultura con alimentación na mesma frase suxire unha nova mostra de pobreza social disfrazada pola tecnoloxía? non o sei, por iso pregunto."
17906065340909866,pt,onde podo ver o vídeo?
18020152891986668,gl,moitos días pasei dentro dela.. nunca pensei que a vería diste xeito.. maravilla 
18013311136920270,gl,"habería que realizar eses cálculos respecto das cidades con máis frío, creo eu, para notar que o inverno é máis curto. na miña opinión, claro."
18209135017272168,pt,en vigo nunca fai frio!
18019719856833600,gl,onde aparecen por exemplo lugo e ourense? e tampouco se aprecia a diferencia que se comenta na noticia. por iso o digo.
18001813310113206,gl,"iso vai ser por tantas luces led, e tan poucas das outras..."
17985389087564678,gl,"hai un libro que fala diso. e pon datos de todas as cidades galegas. acabo de lelo. ""os tempos e o clima de galicia"", de alberto martí e outras persoas. fala de como chove a mesma cantidade que antes, pero en menos días, provocando que a terra esté mais seca. tamén explica que hai mais días con mais de  graos de temperatura ó longo do ano. son cousas coas que eu concordo, polas miñas simples observacións. aínda así... seguro que en internet pódense atopar datos sobre estas cousas. eu téñoos atopado"
18007514483247820,gl,"graciñas pola info! se estou convencida de que o tempo cambiou, que eu teño igual percepción. simplemente comentei que faltaban datos sobre outras cidades nas que igual é relevante saber se se nota máis o cambio. era simplemente facer notar iso. gracias de novo pola túa resposta, de verdade "
17990246621593312,gl,"g ciencia, o día  de decembro inda non chegou g,seudocencia"
18382962760065916,gl,é unha das antigüedades que me encantaria visitar en china 
18004738694331404,gl,"onte tiven o pracer de escoitalo nunha conferencia que deu en compostela. ademais do xenial investigador que é tamén é un brillante comunicador, entretido, didáctico... foi xenial!"
17984858447563530,pt,marcos martiñón-torres ten conta onde poidamos seguir o se traballo?
18107795002361440,pt,
18062856553478232,gl,moi ben.... xa comemos plástico dabondo.... e logo que si queremos chegar ós  anos e inxectamos plasma dos nosos fillos. sociedade borrica. noxo
18028669294671584,pt,que desastre!
17982321917618100,pt,ala...
18025075495850332,gl,pero isto é unha inocentada? por favor aclaraime que si
18009664436291056,pt,non o é
18093440665389216,gl,"toda a razón do mundo, un escándalo exolóxico a nivel nacional... ¿onde está o psoe dando explicacións? ¿onde están os socios como por exemplo ana pontón? para a amnistía ben que colleron o micrófono   "
18034512208663812,gl,onde vai estar o pp que ten todas as competencias nesta gravísima infracción??. o debate partidista non pinta nesto (nin en noutros asuntos verdadeiramente importantes) nada: o ministerio público debe ordear unha investigación inmediata a os corpos de seguridade co fin de atopar e presentar probas perante un tribunal de xustiza....que ten que xulgar (e condear) verquidos coma ese
